33.505999999993946,-22.3163999998942
33.51270000002114,-22.216299999970943
33.5276999999769,-22.114599999971688
33.54359999997541,-22.00969999982044
33.55920000001788,-21.910199999809265
33.57539999997243,-21.80670000007376
33.59169999998994,-21.702099999878556
33.60950000002049,-21.58419999992475
33.624599999981,-21.483299999963492
33.64130000001751,-21.373399999924004
33.6591999999946,-21.2546999999322
33.67430000001332,-21.152999999932945
33.68969999998808,-21.04950000019744
33.70630000001984,-20.939600000157952
33.72330000001239,-20.828199999872595
33.741099999984726,-20.71240000007674
33.759199999971315,-20.59459999995306
33.7780999999959,-20.473100000061095
33.79800000000978,-20.345799999777228
33.819000000017695,-20.211899999994785
33.8401999999769,-20.07549999980256
33.86200000002282,-19.934100000187755
33.883800000010524,-19.79149999981746
33.90690000000177,-19.641100000124425
33.92239999998128,-19.541000000201166
33.945699999982025,-19.39160000020638
33.961499999975786,-19.29119999986142
33.977899999998044,-19.18710000021383
33.9941000000108,-19.08449999988079
34.01089999999385,-18.978199999779463
34.0283000000054,-18.868199999909848
34.04599999997299,-18.757400000002235
34.06349999998929,-18.648399999830872
34.08149999997113,-18.536199999973178
34.099700000020675,-18.423200000077486
34.117399999988265,-18.312400000169873
34.13530000002356,-18.200800000224262
34.1533000000054,-18.088399999774992
34.17099999997299,-17.97800000011921
34.18930000002729,-17.86379999993369
34.207700000028126,-17.74890000000596
34.226100000028964,-17.633499999996275
34.244699999981094,-17.51770000020042
34.26370000001043,-17.3988000000827
34.28220000001602,-17.282399999909103
34.300800000026356,-17.16550000011921
34.318800000008196,-17.05099999997765
34.337200000009034,-16.932699999772012
34.35570000001462,-16.813699999824166
34.37449999997625,-16.694099999964237
34.39350000000559,-16.57409999985248
34.412799999990966,-16.453799999784678
34.432299999985844,-16.33309999993071
34.45209999999497,-16.212199999950826
34.47200000000885,-16.091099999845028
34.492000000027474,-15.969800000078976
34.51270000002114,-15.84539999999106
34.53289999999106,-15.723499999847263
34.553100000019185,-15.601100000087172
34.573199999984354,-15.478099999949336
34.59330000000773,-15.35440000006929
34.613300000026356,-15.230399999767542
34.633399999991525,-15.106099999975413
34.65360000001965,-14.981500000227243
34.67389999999432,-14.85660000005737
34.69429999997374,-14.731099999975413
34.71429999999236,-14.608299999963492
34.73479999997653,-14.481800000183284
34.755300000018906,-14.354900000151247
34.77590000000782,-14.22759999986738
34.79660000000149,-14.100099999923259
34.817900000023656,-13.968900000210851
34.839099999982864,-13.840600000228733
34.86050000000978,-13.711899999994785
34.882199999992736,-13.582700000144541
34.90419999998994,-13.453199999872595
34.9265000000014,-13.32329999981448
34.94900000002235,-13.192999999970198
34.97139999998035,-13.062400000169873
34.993699999991804,-12.931499999947846
35.01579999999376,-12.800400000065565
35.03749999997672,-12.669000000227243
35.05859999998938,-12.54050000011921
35.08029999997234,-12.408299999777228
35.10230000002775,-12.275799999944866
35.12469999998575,-12.142899999860674
35.147400000016205,-12.009699999820441
35.17070000001695,-11.873000000137836
35.193000000028405,-11.742500000167638
35.2155999999959,-11.608299999963492
35.23810000001686,-11.473499999847263
35.26040000002831,-11.337999999988824
35.28259999997681,-11.201799999922514
35.305400000012014,-11.06140000000596
35.32770000002347,-10.923599999863654
35.35009999998147,-10.785300000105053
35.37270000000717,-10.646600000094622
35.39539999997942,-10.507400000002235
35.41820000001462,-10.36780000012368
35.44089999998687,-10.227799999993294
35.46370000002207,-10.087499999906868
35.48670000000857,-9.946980000007898
35.50990000000456,-9.80623000022024
35.53340000001481,-9.665299999993294
35.55690000002505,-9.524160000029951
35.58049999998184,-9.38257999997586
35.60409999999683,-9.240379999857396
35.62770000001183,-9.097449999768287
35.65130000002682,-8.953689999878407
35.67509999999311,-8.80906999995932
35.69900000002235,-8.66382999997586
35.72310000000289,-8.518139999825507
35.74719999998342,-8.372130000032485
35.771400000026915,-8.225879999808967
35.7956000000122,-8.07928999979049
35.819799999997485,-7.932190000079572
35.84399999998277,-7.784640000201762
35.868299999972805,-7.636659999843687
35.8927000000258,-7.488309999927878
35.917399999976624,-7.339680000208318
35.94229999999516,-7.190849999897182
35.96740000002319,-7.041689999867231
35.992800000007264,-6.892210000194609
36.01850000000559,-6.7423700001090765
36.04430000000866,-6.592219999991357
36.070200000016484,-6.441899999976158
36.09620000002906,-6.2914399998262525
36.12219999998342,-6.14087999984622
36.148099999991246,-5.990220000036061
36.17399999999907,-5.83938999986276
36.19969999999739,-5.6883299998007715
36.225399999995716,-5.537049999926239
36.25099999998929,-5.385610000230372
36.276599999982864,-5.2339800000190735
36.30209999997169,-5.082220000214875
36.32780000002822,-4.930339999962598
